CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO,LON,LAT,AREA
c2,쇼핑,아트앤제주,제주시 월광로 135,2023,186,30,16,7,22,18,13,10,15,14,6,28,7,126.472454371,33.491386202,북서
c2,쇼핑,안나네꽃마을,제주시 한라대학로 79,2023,185,12,12,17,15,28,21,13,11,13,11,10,22,126.478771411,33.476526052,북서
c2,쇼핑,안녕성산,서귀포시 성산읍 일출로 270-1,2023,33,0,0,0,0,0,3,5,3,5,2,7,8,126.934535627,33.46189653,북동
c2,쇼핑,안온점,제주시 한림읍 한림로 492 (옹포리) 2층,2023,125,13,6,17,10,14,10,11,10,10,7,6,11,126.252147187,33.403109769,북서
c2,쇼핑,애월아안녕,제주시 애월읍 애월해안로 869,2023,110,0,0,0,0,0,2,13,9,21,16,32,17,126.390537222,33.487577597,북서
c2,쇼핑,야호농수산,제주시 용해로 112,2023,214,37,16,24,34,26,14,9,19,13,5,2,15,126.504606268,33.507514984,북서
c2,쇼핑,어나더우드 스토어,제주시 조천읍 함덕로 32,2023,73,0,0,0,0,0,9,15,15,11,11,10,2,126.671897677,33.541991277,북동
c2,쇼핑,어바웃제주,제주시 서해안로 66,2023,50,0,0,0,0,0,1,5,6,8,2,14,14,126.456866249,33.502717889,북서
c2,쇼핑,언제라도 북스&리틀갤러리,제주시 구좌읍 문주란로5길 34-2,2023,131,11,10,15,14,21,10,8,13,13,6,8,2,126.887554182,33.520446457,북동
c2,쇼핑,얼리스프링플라워,제주시 구남동2길 45-12,2023,173,19,17,20,17,17,12,12,13,11,9,10,16,126.534228586,33.487838382,북동
c2,쇼핑,에브리바디빈티지,제주시 관덕로8길 31,2023,1031,89,67,72,79,115,111,109,110,75,40,72,92,126.523365882,33.510513763,북서
c2,쇼핑,여름문구사,제주시 구좌읍 구좌로 77,2023,655,95,48,80,79,84,69,41,38,38,28,21,34,126.858867869,33.52142142,북동
c2,쇼핑,연이네다락방,제주시 구좌읍 동복로 56-3,2023,65,0,0,0,0,0,3,7,7,12,9,18,9,126.712260165,33.552648001,북동
c2,쇼핑,연필가게,"서귀포시 남원읍 태위로 929 (태흥리, 뽀글이미용실)",2023,255,38,20,30,28,21,19,14,19,21,12,6,27,126.7445011,33.28617114,남동
c2,쇼핑,예술상점꺄르르,서귀포시 안덕면 사계남로216번길 29,2023,55,0,0,0,0,0,0,9,9,19,5,7,6,126.310358849,33.233799662,남서
c2,쇼핑,오달콤제주함덕점,제주시 조천읍 신북로 528,2023,45,0,0,0,0,0,1,6,10,5,8,14,1,126.666109848,33.54161665,북동
c2,쇼핑,오브젝트 선흘점,제주시 조천읍 중산간동로 1175-1,2023,44,0,0,0,0,0,3,8,7,11,7,7,1,126.696248964,33.507510057,북동
c2,쇼핑,오월에제주,서귀포시 대포로 77,2023,52,0,0,0,0,0,0,19,8,12,3,6,4,126.432232369,33.242951299,남서
c2,쇼핑,오케이홀리데이,제주시 애월읍 애상로 85-1,2023,61,0,0,0,0,0,8,11,5,8,7,7,15,126.332000482,33.457910398,북서
c2,쇼핑,옥수카페,제주시 애월읍 소길1길 19,2023,311,33,27,40,46,46,36,18,24,18,12,5,6,126.380131,33.439844451,북서
c2,쇼핑,올레바다,서귀포시 이어도로 903-1,2023,133,15,7,19,26,12,12,7,8,12,5,4,6,126.511172663,33.237142546,남서
c2,쇼핑,올레야시장,서귀포시 중정로61번길 20,2023,264,0,0,0,0,0,0,0,0,0,0,6,258,126.562848701,33.249540015,남동
c2,쇼핑,올레파머스,제주시 구좌읍 월정1길 70-4,2023,35,0,0,0,0,0,5,5,6,6,7,4,2,126.794197184,33.556830752,북동
c2,쇼핑,올리브영 제주탑동점,제주시 탑동로 15-1,2023,191,0,0,0,0,0,1,10,21,39,22,40,58,126.523031948,33.517024858,북서
c2,쇼핑,올망,제주시 애월읍 어도봉남길 27,2023,39,0,0,0,0,0,1,7,5,8,4,7,7,126.302858297,33.416037203,북서
c2,쇼핑,와인점방 서귀포점,서귀포시 중앙로 199,2023,29,0,0,0,0,0,1,6,5,6,5,6,0,126.558536334,33.262257751,남동
c2,쇼핑,와인점방 제주점,제주시 연삼로 78,2023,29,0,0,0,0,0,2,6,4,6,6,4,1,126.500722879,33.493183039,북서
c2,쇼핑,요망진제주월정,제주시 구좌읍 월정7길 47,2023,52,0,0,0,0,0,9,10,6,7,9,4,7,126.796439486,33.554952391,북동
c2,쇼핑,용연낚시,제주시 용담2동 465,2023,252,34,12,23,26,23,22,14,20,23,11,26,18,126.51323262707749,33.51352936811928,Unknown
c2,쇼핑,우도아이,제주시 우도면 우도해안길 814,2023,453,40,20,52,43,57,39,31,49,45,42,30,5,126.957572246,33.513311936,북동
c2,쇼핑,우생당,제주시 관덕로 42,2023,498,52,27,50,54,46,42,33,33,42,32,41,46,126.523780363,33.512939539,북서
c2,쇼핑,워너비제주,제주시 구좌읍 행원로9길 8-1,2023,52,0,0,0,0,0,0,7,7,10,9,9,10,126.808421379,33.553817089,북동
c2,쇼핑,월정스캔들,제주시 구좌읍 해맞이해안로 518,2023,39,0,0,0,0,0,0,6,8,10,8,2,5,126.80135835,33.556436557,북동
c2,쇼핑,월정스티치,제주시 구좌읍 해맞이해안로 480,2023,41,0,0,0,0,0,0,7,14,10,5,4,1,126.797952433,33.554806537,북동
c2,쇼핑,위트사이다,제주시 관덕로 7,2023,71,0,0,0,0,0,0,12,9,11,11,16,12,126.520042961,33.513031474,북서
c2,쇼핑,윌로우씨  제주캔들공방,제주시 동문로 16 (일도1동) 동문시장(주) 2층 윌로우씨 제주 캔들공방,2023,336,38,19,38,67,41,39,28,21,17,7,12,9,126.52832046,33.512697499,북서
c2,쇼핑,유키효잡화점,제주시 구좌읍 월정1길 54-2,2023,76,0,0,0,0,0,0,6,13,14,8,13,22,126.792860374,33.55595931,북동
c2,쇼핑,유화당,서귀포시 태평로 409-2,2023,88,0,0,0,0,0,11,13,7,15,18,13,11,126.563784394,33.245142627,남동
c2,쇼핑,은인마켙,제주시 조천읍 함덕서2길 20,2023,32,0,0,0,0,0,2,7,5,7,8,3,0,126.663238169,33.540628669,북동
c2,쇼핑,은쥬얼lee,제주시 구좌읍 해맞이해안로 1088,2023,45,0,0,0,0,0,2,7,8,10,9,7,2,126.836243085,33.539360572,북동
c2,쇼핑,이제주숍,제주시 연삼로 473,2023,851,125,45,66,81,81,60,45,54,79,44,64,107,126.540712124,33.49943474,북동
c2,쇼핑,이후북스,제주시 관덕로4길 3,2023,24,0,0,0,0,0,1,9,4,2,3,5,0,126.521236907,33.512601525,북서
c2,쇼핑,인연의숲,제주시 구좌읍 종달로5길 17,2023,193,18,8,25,26,22,17,8,9,14,19,9,18,126.897948947,33.493269922,북동
c2,쇼핑,인터뷰책방,서귀포시 중산간동로 8353,2023,66,0,0,0,0,0,10,12,10,10,10,9,5,126.524242047,33.261082569,남서
c2,쇼핑,인한복,제주시 정존3길 1-3,2023,224,43,21,26,30,31,18,8,10,19,11,5,2,126.473382608,33.482053249,북서
c2,쇼핑,일출나라(이쁜선물가게),서귀포시 성산읍 일출로 284-13,2023,118,0,0,0,0,0,4,20,11,18,38,14,13,126.936102413,33.462679971,북동
c2,쇼핑,자연이야기,제주시 월랑로 6 21 (노형동),2023,138,21,12,17,16,10,10,10,10,15,8,6,3,126.478519122,33.48705139,북서
c2,쇼핑,제이어스,제주시 중앙로 217,2023,169,22,6,20,16,17,19,20,9,9,6,14,11,126.530023707,33.50032624,북동
c2,쇼핑,제일토산품,제주시 관덕로 22-1,2023,490,37,24,51,58,54,44,32,33,52,66,25,14,126.521691773,33.512980567,북서
c2,쇼핑,제주 중앙지하상가,제주시 중앙로 지하 60,2023,1359,128,108,122,164,123,135,81,98,86,92,90,132,126.524633404,33.513145257,북서
c2,쇼핑,제주i,서귀포시 성산읍 일출로288번길 8,2023,332,37,30,33,30,46,23,23,28,26,15,15,26,126.935634544,33.463719938,북동
c2,쇼핑,제주관광공사 중문면세점 (내국인),서귀포시 중문관광로 224(중문동) 제주국제컨벤션센터 1F,2023,6210,557,535,527,604,665,563,422,449,342,316,568,662,126.424515331,33.241256305,남서
c2,쇼핑,제주그림,서귀포시 효돈로 94,2023,186,31,11,16,21,24,18,11,13,13,9,10,9,126.60899756,33.263142905,남동
c2,쇼핑,제주냥이,제주시 구좌읍 해맞이해안로 1178-1,2023,53,0,0,0,0,0,2,10,11,6,7,4,13,126.839644861,33.533551941,북동
c2,쇼핑,제주민속식품,제주시 구좌읍 번영로 2178,2023,258,24,14,28,23,28,20,24,22,22,31,9,13,126.750915535,33.428329452,북동
c2,쇼핑,제주민속오일시장,제주시 오일장서길 26,2023,45021,4190,3439,3658,3593,2817,2902,3797,3620,3489,3281,5418,4817,126.474750937,33.496595722,북서
c2,쇼핑,제주바다의선물,제주시 한림읍 한림로 349,2023,46,0,0,0,0,0,5,7,4,8,11,9,2,126.241087605,33.39462179,북서
c2,쇼핑,제주바이브,서귀포시 성산읍 환해장성로 950,2023,85,0,0,0,0,0,5,6,11,6,8,26,23,126.916767864,33.435639068,북동
c2,쇼핑,제주보성시장,제주시 동광로1길 32,2023,661,65,44,79,98,72,47,42,41,42,38,60,33,126.52774548,33.503349574,북서
c2,쇼핑,제주선물가게,서귀포시 성산읍 섭지코지로25번길 116,2023,84,0,0,0,0,0,2,10,11,13,25,17,6,126.920118008,33.448633487,북동
c2,쇼핑,제주선물가게 해녀박물관점,제주시 구좌읍 해녀박물관길 28,2023,126,0,0,0,0,0,0,12,14,16,24,22,38,126.862606866,33.523485606,북동
c2,쇼핑,제주소랑,제주시 한림읍 명상로 19,2023,81,12,3,9,10,5,4,9,7,7,3,6,6,126.282854578,33.374707556,북서
c2,쇼핑,제주소품,제주시 조천읍 평사길 7,2023,62,0,0,0,0,0,9,13,3,13,11,6,7,126.672782033,33.543329294,북동
c2,쇼핑,제주수울,제주시 서문로 72-1,2023,376,0,59,74,40,37,38,26,17,31,10,18,26,126.518656873,33.512035178,북서
c2,쇼핑,제주술익는집,서귀포시 표선면 중산간동로 4726,2023,409,45,32,48,41,56,24,23,30,26,31,18,35,126.793887091,33.384873778,북동
c2,쇼핑,제주시농협농산물직거래센터,제주시 남광로 206,2023,839,95,58,86,102,88,81,44,34,43,49,71,88,126.553589956,33.502644381,북동
c2,쇼핑,제주애퐁당,제주시 중앙로 192,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,126.527904223,33.502051138,북서
c2,쇼핑,제주애퐁당 성산점,서귀포시 성산읍 일출로 284-4,2023,47,0,0,0,0,0,4,7,5,6,18,7,0,126.935183225,33.462705169,북동
c2,쇼핑,제주와인샵 동네,제주시 과원북4길 73,2023,77,0,0,0,0,0,1,12,7,8,10,13,26,126.489308515,33.481193769,북서
c2,쇼핑,제주와인아울렛,제주시 노형6길 2,2023,14,0,0,0,0,0,1,5,1,2,2,1,2,126.476924041,33.481755844,북서
c2,쇼핑,제주의와인,제주시 인다10길 30,2023,32,0,0,0,0,0,2,11,3,6,3,6,1,126.548932785,33.474275514,북동
c2,쇼핑,제주이야기 송당점,제주시 구좌읍 중산간동로 2240,2023,39,0,0,0,0,0,1,5,5,10,7,6,5,126.782229484,33.471579091,북동
c2,쇼핑,제주이야기용두암점,제주시 서해안로 620,2023,38,0,0,0,0,0,1,4,11,4,3,5,10,126.50314185,33.516846185,북서
c2,쇼핑,제주점토도예연구소,제주시 구좌읍 행원로2길 28,2023,502,55,37,54,69,54,45,18,26,33,39,29,43,126.804140651,33.550505801,북동
c2,쇼핑,제주칠성로상가,제주시 관덕로13길 12,2023,1752,154,127,151,198,186,146,135,147,110,72,158,168,126.526115255,33.514025637,북서
c2,쇼핑,제주풀무질,제주시 구좌읍 세화합전2길 10-2,2023,59,0,0,0,0,0,0,7,10,9,17,10,6,126.858752447,33.513222632,북동
c2,쇼핑,제주하늘기념품샵,제주시 관덕로8길 38,2023,102,0,0,0,0,0,0,11,7,11,18,25,30,126.523300527,33.510097263,북서
c2,쇼핑,제주허니와인,제주시 애월읍 용하길 42 (하가리),2023,324,51,27,42,46,29,18,18,19,31,17,20,6,126.36226209,33.458086183,북서
c2,쇼핑,종종제주,제주시 조천읍 선교로 66,2023,73,0,0,0,0,0,8,16,17,9,10,5,8,126.712476643,33.487964822,북동
c2,쇼핑,중문향토오일시장,서귀포시 천제연로188번길 12,2023,3142,287,268,264,303,292,228,153,156,223,295,356,317,126.424230473,33.251052194,남서
c2,쇼핑,쥬데마르카,제주시 무근성5길 12,2023,43,0,0,0,0,0,2,11,14,8,2,6,0,126.519519007,33.513827291,북서
c2,쇼핑,지구별가게,제주시 월랑로 58 1층,2023,71,0,0,0,0,0,0,0,0,0,0,32,39,126.474836483,33.49032083,북서
c2,쇼핑,지소울,제주시 진남로10길 7,2023,2672,268,266,315,274,319,287,288,263,227,113,37,15,126.567689708,33.520101189,북동
c2,쇼핑,질랜디아,제주시 서해안로 45,2023,15,0,0,0,0,0,2,4,3,2,2,2,0,126.455391411,33.500933097,북서
c2,쇼핑,차귀도 오징어,제주시 한경면 고산리,2023,589,45,50,59,66,69,61,64,35,38,23,48,31,126.20667128999082,33.31307713427345,Unknown
c2,쇼핑,책가방,제주시 동문로14길 11,2023,46,0,0,0,0,0,1,6,5,11,2,6,15,126.533390478,33.512535652,북동
c2,쇼핑,책방오늘,제주시 진군3길 17,2023,42,0,0,0,0,0,0,6,3,6,2,6,19,126.478949849,33.477545773,북서
c2,쇼핑,책방작은숲,제주시 서사로21길 4,2023,53,0,0,0,0,0,2,5,8,11,7,6,14,126.520264189,33.498676823,북서
c2,쇼핑,책약방,제주시 구좌읍 종달로5길 11,2023,178,30,11,26,17,22,14,14,13,13,9,4,5,126.897551595,33.492988242,북동
c2,쇼핑,책은 선물,제주시 한경면 신창5길 5,2023,19,0,0,0,0,0,1,5,2,5,2,3,1,126.181904333,33.349155073,남서
c2,쇼핑,천진낭만,제주시 우도면 우도해안길 108,2023,152,15,11,17,27,14,9,12,10,14,7,12,4,126.948194134,33.493768725,북동
c2,쇼핑,춘식이와옥희,서귀포시 남원읍 태신해안로 115,2023,175,0,0,0,0,0,0,0,0,64,72,26,13,126.760864436,33.292055527,남동
c2,쇼핑,카카오프렌즈 스토어@제주,제주시 첨단로 242,2023,1010,191,135,162,109,111,139,72,91,0,0,0,0,126.570493435,33.450681043,북동
c2,쇼핑,카카오프렌즈 스토어@제주_폐업,제주시 첨단로 242,2023,54,0,0,0,0,0,0,0,0,54,0,0,0,126.570493435,33.450681043,북동
c2,쇼핑,카키키리,제주시 구좌읍 월정1길 61,2023,74,0,0,0,0,0,4,15,7,24,9,7,8,126.793394722,33.5566351,북동
c2,쇼핑,캔북스,제주시 남광로4길 27,2023,235,32,20,25,20,25,25,14,16,14,15,17,12,126.540168513,33.491408124,북동
c2,쇼핑,컴포터블,제주시 동광로9길 8,2023,17,0,0,0,0,0,2,4,3,5,1,1,1,126.533274251,33.503409671,북동
c2,쇼핑,큰손상회,제주시 구좌읍 행원로1길 26-2,2023,180,24,9,22,26,28,16,16,14,8,10,6,1,126.800416845,33.55423646,북동
c2,쇼핑,탐라동주,서귀포시 중문관광로 224,2023,930,63,51,114,81,76,124,82,75,73,85,49,57,126.424515331,33.241256305,남서
c2,쇼핑,탱글,제주시 애월읍 애월로9길 12-7,2023,53,0,0,0,0,0,0,7,18,9,4,4,11,126.320040381,33.46564504,북서
c2,쇼핑,테리베리스,제주시 애월읍 애월해안로 274,2023,28,0,0,0,0,0,1,5,6,6,2,5,3,126.340465526,33.468340983,북서
c2,쇼핑,텐저린맨션,제주시 관덕로 26,2023,29,0,0,0,0,0,1,5,3,4,8,6,2,126.522017974,33.512929825,북서
c2,쇼핑,트멍,서귀포시 정방로 6,2023,39,0,0,0,0,0,2,5,4,12,5,8,3,126.567616006,33.248146164,남동
c2,쇼핑,팰롱팰롱 빛나는,제주시 구좌읍 월정3길 58,2023,463,58,35,60,42,55,43,31,32,40,22,25,20,126.795335736,33.55570084,북동
c2,쇼핑,페이보릿,서귀포시 성산읍 동류암로 20,2023,44,0,0,0,0,0,2,7,14,8,7,4,2,126.918750506,33.449893533,북동
c2,쇼핑,펠롱잡화점,제주시 구좌읍 세평항로 45,2023,406,59,26,39,52,45,40,33,18,21,21,30,22,126.855024663,33.527329492,북동
c2,쇼핑,펫마마스푸드,서귀포시 대정읍 상모대서로44번길 8,2023,77,0,0,0,0,0,0,0,20,15,20,8,14,126.25795999,33.225972937,남서
c2,쇼핑,펫마마스푸드,서귀포시 대정읍 최남단해안로127번길 13,2023,190,39,22,35,25,29,19,21,0,0,0,0,0,126.25884356,33.211604931,남서
c2,쇼핑,포코아포코,제주시 애월읍 하귀로23길 12-1,2023,76,0,0,0,0,0,0,10,13,9,21,10,13,126.402738163,33.47925106,북서
c2,쇼핑,폴개협동조합,서귀포시 남원읍 원님서로326번길 38-51,2023,1150,103,58,121,161,134,113,85,68,54,59,85,109,126.706933427,33.303139041,남동
c2,쇼핑,폴록,제주시 애월읍 하광로 208-22,2023,92,0,0,0,0,0,0,42,12,6,11,18,3,126.416837968,33.468912249,북서
c2,쇼핑,표선오일시장,서귀포시 표선면 표선동서로 203-1,2023,1058,123,102,115,121,123,83,77,69,74,67,62,42,126.830382713,33.322717503,남동
c2,쇼핑,푸근한곰아저씨,서귀포시 남원읍 태신해안로 125 2층,2023,53,0,0,0,0,0,0,7,5,15,13,4,9,126.761384089,33.292168978,남동
c2,쇼핑,푸른콩방주,서귀포시 중산간서로 740,2023,190,33,18,25,20,13,16,18,14,12,7,8,6,126.436150701,33.263331108,남서
c2,쇼핑,풍년상회,제주시 조천읍 신북로 220,2023,124,19,9,14,14,9,12,12,12,8,8,2,5,126.636444948,33.535596199,북동
c2,쇼핑,프란츠스토어,제주시 한경면 용금로 491,2023,44,0,0,0,0,0,2,6,6,10,8,9,3,126.232310792,33.336396993,남서
c2,쇼핑,프레쉬모먼트,제주시 인다2길 8,2023,113,19,6,13,11,17,6,8,9,9,8,2,5,126.549692843,33.477116448,북동
c2,쇼핑,플래닛제주,제주시 삼무로 35,2023,7,0,0,0,0,0,1,5,1,0,0,0,0,126.490585029,33.490139064,북서
c2,쇼핑,피크닉앤와인 월정,제주시 구좌읍 월정3길 38,2023,58,0,0,0,0,0,0,16,10,11,5,9,7,126.79372845,33.554469843,북동
c2,쇼핑,필기,제주시 구좌읍 종달로7길 8-1,2023,31,0,0,0,0,0,0,7,4,9,5,6,0,126.897128826,33.491751732,북동
c2,쇼핑,필름로그 제주직영점,제주시 서광로11길 37,2023,38,0,0,0,0,0,0,10,4,5,2,4,13,126.516446802,33.503310866,북서
c2,쇼핑,하나로마트 구좌농협 우도점,제주시 우도면 우도로 178,2023,446,30,26,37,53,55,45,37,34,40,44,15,30,126.95385511,33.508361341,북동
c2,쇼핑,하루애제주,제주시 한경면 고조로 492-12,2023,30,0,0,0,0,0,2,4,6,4,8,5,1,126.221497797,33.329046611,남서
c2,쇼핑,한담몰,제주시 애월읍 애월로1길 7,2023,49,0,0,0,0,0,1,6,5,10,6,10,11,126.311698155,33.462359412,북서
c2,쇼핑,한라꽃방,서귀포시 이중섭로 34,2023,172,20,11,21,12,20,11,23,18,16,6,8,6,126.564237589,33.244990292,남동
c2,쇼핑,한림매일시장,제주시 한림읍 한림로 687,2023,1035,147,114,107,113,103,90,74,47,55,71,43,71,126.264924362,33.416124475,북서
c2,쇼핑,한림민속오일시장,제주시 한림읍 한수풀로4길 10,2023,4385,348,428,455,453,307,301,267,335,457,328,387,319,126.274599258,33.419761726,북서
c2,쇼핑,한마음한라봉,제주시 애월읍 애월해안로 32,2023,360,72,22,46,53,36,30,21,20,13,8,22,17,126.318030191,33.466499067,북서
c2,쇼핑,한복담,제주시 신대로12길 51,2023,168,7,18,27,37,15,19,10,9,11,5,10,0,126.4911142,33.488599032,북서
c2,쇼핑,할방이네,제주시 용문로 151,2023,27,0,0,0,0,0,1,8,7,4,4,2,1,126.509611885,33.508282094,북서
c2,쇼핑,함덕민속오일시장,제주시 조천읍 함덕16길 15-13,2023,1374,201,136,183,182,158,138,89,60,66,59,52,50,126.667901458,33.540176339,북동
c2,쇼핑,함덕바다정류장,제주시 조천읍 신북로 558,2023,49,0,0,0,0,0,2,8,5,13,6,9,6,126.669201005,33.54076507,북동
c2,쇼핑,함덕와인가게,제주시 조천읍 함덕18길 19,2023,94,0,0,0,0,0,4,18,16,11,8,19,18,126.670223418,33.539473543,북동
c2,쇼핑,향기다움,서귀포시 표선면 표선관정로 10,2023,63,0,0,0,0,0,4,12,7,7,7,13,13,126.82373489,33.329144791,남동
c2,쇼핑,현승이네농장,제주시 애월읍 신엄리 16,2023,264,59,25,25,21,15,11,10,11,11,10,32,34,126.37876866859177,33.46367785505676,Unknown
c2,쇼핑,혜리스마스,제주시 구좌읍 구좌로 51-1,2023,29,0,0,0,0,0,0,8,4,6,4,7,0,126.857094325,33.523191219,북동
c2,쇼핑,호끄만거,제주시 동문로4길 9 지하 1층,2023,56,0,0,0,0,0,0,27,7,6,2,11,3,126.528191204,33.512182869,북서
c2,쇼핑,화북종합시장,제주시 진동로5길 31,2023,451,46,31,40,47,42,39,25,31,56,39,28,27,126.56639003,33.521767389,북동
c2,쇼핑,효돈에반하다,제주시 동문로 22,2023,22,0,0,0,0,0,0,11,1,2,1,5,2,126.529022088,33.512867841,북서
c2,쇼핑,후르츨리,제주시 한림읍 한림로 335,2023,50,0,0,0,0,0,2,11,13,4,9,3,8,126.240287796,33.393589246,북서
c2,쇼핑,흰백,제주시 한림읍 한림로 541,2023,46,0,0,0,0,0,0,8,11,12,5,6,4,126.256077432,33.40594269,북서
c3,숙박,1915 지오하우스,서귀포시 성산읍 성산등용로 14,2023,493,40,24,40,72,56,61,62,38,35,21,21,23,126.933070041,33.465249965,북동
c3,숙박,369펜션,제주시 조천읍 와흘로 369,2023,279,61,22,32,35,35,28,43,23,0,0,0,0,126.645990017,33.473710147,북동
c3,숙박,521 게스트 하우스,제주시 애월읍 중용길 52-1 (신엄리) 521 게스트 하우스,2023,131,20,10,19,9,16,13,12,4,10,8,6,4,126.37170901,33.468893136,북서
c3,숙박,BK호텔제주,서귀포시 칠십리로91번길 12,2023,142,26,7,14,17,25,9,13,10,9,9,2,1,126.564262384,33.241058554,남동
c3,숙박,CS빌리지,제주시 애월읍 애월해안로 532-7,2023,306,32,35,35,29,43,43,20,17,13,16,10,13,126.360294098,33.478446917,북서
c3,숙박,For 安(포안),제주시 한림읍 옹포2길 12,2023,120,9,13,11,13,14,8,11,13,11,13,2,2,126.249813537,33.399708104,북서
c3,숙박,IGH펜션,제주시 한경면 금등3길 25,2023,284,32,11,22,30,27,35,28,30,23,23,11,12,126.193252366,33.363879073,북서
c3,숙박,JAY&CHLOE,제주도 서귀포시 대정읍 무릉중앙로 203,2023,159,17,15,26,14,15,7,16,15,11,14,3,6,126.188751822,33.257145253,남서
c3,숙박,JJ하우스,제주도 서귀포시 중산간서로 241,2023,347,55,34,33,35,34,42,29,33,24,14,14,0,126.485448511,33.260787388,남서
c3,숙박,JK라마다앙코르 제주연동호텔,제주시 도령로 124,2023,345,37,24,33,33,35,26,23,30,30,27,23,24,126.490512518,33.492183887,북서
