CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO
c4,음식점,일구공스테이지하우스,제주특별자치도 제주시 구좌읍 해맞이해안로 2361,2023,178,29,27,34,29,33,26,0,0,0,0,0,0
c4,음식점,일도 국수,제주특별자치도 제주시 삼성로 49,2023,183,32,11,20,16,20,17,23,11,10,10,7,6
c4,음식점,일도국수,제주특별자치도 제주시 삼성로 49,2023,90,13,8,13,4,10,8,11,10,3,3,6,1
c4,음식점,일오삼가든,제주특별자치도 제주시 진남로8길 13,2023,261,30,15,34,36,29,25,17,12,18,22,15,8
c4,음식점,일출봉쑥빵보리빵,제주특별자치도 서귀포시 성산읍 성산중앙로 30-3,2023,1079,96,97,115,128,188,96,95,55,55,54,55,45
c4,음식점,일출왕뚝배기,제주특별자치도 서귀포시 성산읍 일출로 247,2023,186,28,26,22,14,19,15,16,9,13,12,7,5
c4,음식점,일탈흑돼지,제주특별자치도 서귀포시 성산읍 성산등용로 78,2023,6,6,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,일통이반,제주특별자치도 제주시 중앙로2길 25,2023,457,39,28,42,47,62,66,36,34,38,24,21,20
c4,음식점,일품순두부 연동점,제주특별자치도 제주시 도령로 64,2023,236,34,21,28,22,19,19,17,10,12,12,19,23
c4,음식점,일품순두부 하귀점,제주특별자치도 제주시 애월읍 하귀9길 18,2023,368,38,15,36,58,51,52,35,19,29,19,12,4
c4,음식점,일품순두부삼화점,제주특별자치도 제주시 삼봉로2길 54,2023,395,33,31,27,31,32,33,35,27,29,48,28,41
c4,음식점,일품순두부탑동점,제주특별자치도 제주시 탑동로 33,2023,316,48,23,37,20,30,36,19,10,23,20,26,24
c4,음식점,일품순두부함덕점,제주특별자치도 제주시 삼봉로2길 54,2023,138,41,13,27,31,26,0,0,0,0,0,0,0
c4,음식점,일품순두부함덕점,제주특별자치도 제주시 조천읍 함와로 24,2023,116,0,0,0,0,0,26,21,21,17,16,11,4
c4,음식점,임금님밥상,제주특별자치도 제주시 오광로 128,2023,71,0,0,0,0,1,11,21,6,11,13,7,1
c4,음식점,임성교자,제주특별자치도 제주시 용화로 57,2023,18,0,0,0,0,0,0,5,3,2,6,1,1
c4,음식점,임성반점,제주특별자치도 제주시 용화로 57-1,2023,31,0,0,0,0,0,9,4,4,4,3,4,3
c4,음식점,임순이네,제주특별자치도 제주시 애월읍 곽지1길 26-7,2023,398,39,31,32,34,44,44,24,27,26,19,49,29
c4,음식점,잇마이피자 시청점,제주특별자치도 제주시 중앙로 253,2023,30,0,0,0,0,1,7,5,6,3,4,1,3
c4,음식점,잇칸시타,제주특별자치도 제주시 애월읍 신엄안2길 54-1,2023,359,50,26,37,50,55,34,33,16,21,16,11,10
c4,음식점,자리돔횟집,제주특별자치도 서귀포시 동홍동로 7,2023,415,53,30,44,57,78,54,36,16,18,9,10,10
c4,음식점,자매국수 본점,제주특별자치도 제주시 탑동로11길 6,2023,2915,657,561,540,367,790,0,0,0,0,0,0,0
c4,음식점,자매국수 본점,제주특별자치도 제주시 항골남길 46,2023,4519,0,0,0,0,0,777,496,568,505,804,513,856
c4,음식점,자연과 사람들 밀면,제주특별자치도 제주시 조천읍 남조로 2185,2023,54,0,0,0,0,0,0,13,10,14,10,5,2
c4,음식점,자연뜨락,제주특별자치도 제주시 연화로2길 16-1,2023,57,0,0,0,0,1,11,13,7,9,13,3,0
c4,음식점,자연으로,제주특별자치도 서귀포시 성산읍 중산간동로 4217,2023,381,33,26,38,37,35,34,19,19,18,29,20,73
c4,음식점,잔디가미,제주특별자치도 제주시 우도면 우도해안길 912,2023,160,24,9,11,15,19,15,19,14,18,8,6,2
c4,음식점,잔물결,제주특별자치도 제주시 한림읍 금능길 58-1,2023,259,43,20,25,40,31,22,21,19,16,11,7,4
c4,음식점,잠녀해녀촌,제주특별자치도 제주시 조천읍 함덕5길 34,2023,1363,141,78,129,146,107,140,107,110,83,76,124,122
c4,음식점,장모식탁,제주특별자치도 제주시 연신로 51,2023,44,0,0,0,0,0,0,12,4,7,8,6,7
c4,음식점,장수물식당,제주특별자치도 제주시 연문2길 18,2023,25,0,0,0,0,0,3,4,5,3,2,1,7
c4,음식점,장수해장국,제주특별자치도 서귀포시 신서귀로51번길 11,2023,141,14,13,8,16,18,19,14,6,15,11,6,1
c4,음식점,장승포식당,제주특별자치도 서귀포시 성산읍 동류암로 32,2023,291,32,26,35,31,33,34,14,24,20,16,14,12
c4,음식점,장인더,제주특별자치도 제주시 구좌읍 구좌해안로 140,2023,80,0,0,0,0,0,15,15,15,14,11,2,8
c4,음식점,장인의집,제주특별자치도 제주시 애월읍 애월로19길 31,2023,264,27,11,26,38,36,21,19,15,24,22,13,12
c4,음식점,장춘식당,제주특별자치도 제주시 동문로4길 9-6,2023,29,0,0,0,0,1,3,5,3,8,7,2,0
c4,음식점,재게재게옵서 카페,제주특별자치도 제주시 한림읍 비양도길 32-3,2023,135,13,8,19,14,14,9,16,9,11,14,4,4
c4,음식점,재연 식당,제주특별자치도 제주시 구좌읍 세화3길 27-2,2023,62,0,0,0,0,0,8,13,11,9,9,7,5
c4,음식점,저스트쉬림프,제주특별자치도 제주시 애월읍 하귀10길 49-1,2023,18,18,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,저팔계깡통연탄구이,제주특별자치도 제주시 조천읍 신북로 531,2023,302,29,25,41,33,37,39,22,22,19,14,14,7
c4,음식점,전망대횟집,제주특별자치도 제주시 한림읍 한림해안로 229-14,2023,341,47,19,31,37,36,30,20,13,15,18,28,47
c4,음식점,전설의마녀,제주특별자치도 제주시 애월읍 애월해안로 715,2023,41,41,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,전원일기,제주특별자치도 서귀포시 일주동로 8713,2023,429,45,26,54,44,38,43,39,39,36,33,15,17
c4,음식점,절물자연휴양림휴게소,제주특별자치도 제주시 명림로 584,2023,456,22,29,35,38,32,33,26,26,33,69,62,51
c4,음식점,점점,제주특별자치도 제주시 조천읍 신촌북3길 39-3,2023,67,0,0,0,0,0,9,12,11,14,11,7,3
c4,음식점,정가네 밥상,제주특별자치도 제주시 아란서길 110,2023,407,37,38,57,51,62,28,33,21,36,11,23,10
c4,음식점,정미당 제주,제주특별자치도 제주시 무근성7길 6,2023,42,0,0,0,0,0,0,10,6,6,5,9,6
c4,음식점,정소암식당,제주특별자치도 서귀포시 표선면 서성일로 21,2023,87,0,0,0,0,0,4,11,17,19,20,4,12
c4,음식점,정순화손두부,제주특별자치도 제주시 조천읍 일주동로 1415,2023,411,45,124,38,46,27,23,25,21,20,17,16,9
c4,음식점,정우말가든,제주특별자치도 제주시 아연로 17,2023,84,0,0,0,0,0,0,13,20,15,17,11,8
c4,음식점,정육도제주본점,제주특별자치도 서귀포시 남원읍 남태해안로 259 (태흥리) 정육도제주본점,2023,205,0,0,0,0,0,64,17,28,37,21,16,22
c4,음식점,정직한돈 협재직영점,제주특별자치도 제주시 한림읍 일주서로 5083,2023,46,0,0,0,0,1,9,10,5,12,6,3,0
c4,음식점,정희네해물탕,제주특별자치도 서귀포시 중정로 14,2023,44,0,0,0,0,1,9,12,3,6,6,5,2
c4,음식점,제갈양 제주협재점,제주특별자치도 제주시 한림읍 한림로 155,2023,764,75,48,86,109,89,91,64,67,58,37,26,14
c4,음식점,제갈양 제주협재점(중복콘텐츠로 미공개),제주특별자치도 제주시 한림읍 한림로 155,2023,29,29,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제니스브레드,제주특별자치도 서귀포시 태평로 359,2023,25,25,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제니의 정원,제주특별자치도 제주시 연삼로 17,2023,238,19,8,25,73,56,46,11,0,0,0,0,0
c4,음식점,제니의정원,제주특별자치도 제주시 명주길 26-12,2023,43,9,3,8,4,13,5,1,0,0,0,0,0
c4,음식점,제대가는길,제주특별자치도 제주시 제주대학로 75-1,2023,270,34,14,32,29,35,23,24,21,28,15,9,6
c4,음식점,제라한보쌈,제주특별자치도 제주시 정존1길 33,2023,356,38,24,31,49,46,46,27,27,28,24,8,8
c4,음식점,제레미,제주특별자치도 제주시 애월읍 애월로 106-1,2023,262,24,16,27,42,34,28,26,13,22,11,9,10
c4,음식점,제리스펍,제주특별자치도 서귀포시 솔동산로 20,2023,222,42,14,20,33,25,15,14,12,18,8,13,8
c4,음식점,제미니국수,제주특별자치도 서귀포시 쇠소깍로 134,2023,77,0,0,0,0,0,11,18,11,13,11,10,3
c4,음식점,제스토리,제주특별자치도 서귀포시 막숙포로 60,2023,453,78,37,58,53,53,45,24,18,31,21,21,14
c4,음식점,제스피,제주특별자치도 제주시 신대로16길 44,2023,24,24,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제원칼집,제주특별자치도 제주시 제원길 17,2023,43,0,0,0,0,0,13,6,2,12,1,2,7
c4,음식점,제이아일랜드,제주특별자치도 서귀포시 성산읍 환해장성로 69,2023,39,0,0,0,0,0,3,8,7,11,8,2,0
c4,음식점,제일성심당,제주특별자치도 서귀포시 성산읍 고성오조로 47,2023,59,0,0,0,0,0,0,15,7,14,10,8,5
c4,음식점,제일식당,제주특별자치도 제주시 추자면 추자로 16-2,2023,218,26,25,28,20,22,23,20,13,16,15,7,3
c4,음식점,제주 강남해물탕,제주특별자치도 서귀포시 대정읍 형제해안로 316,2023,24,24,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제주 어가,제주특별자치도 제주시 1100로 3213-8,2023,767,83,66,69,73,62,61,47,71,59,65,64,47
c4,음식점,제주 중문흑돼지 초풍,제주특별자치도 서귀포시 중문로 86 (중문동) 1층 제주 중문흑돼지 초풍,2023,152,0,0,0,0,0,0,70,17,21,22,8,14
c4,음식점,제주 핫팟,제주특별자치도 제주시 노연로 12,2023,182,16,8,28,25,27,17,13,14,15,10,7,2
c4,음식점,제주901,제주특별자치도 제주시 1100로 2977-10,2023,1429,135,86,117,141,167,124,109,114,117,114,101,104
c4,음식점,제주개 생활연구소,제주특별자치도 제주시 한경면 녹차분재로 502,2023,15,0,0,0,0,0,0,0,0,0,0,0,15
c4,음식점,제주개생활연구소,제주특별자치도 제주시 한경면 녹차분재로 502,2023,396,41,38,46,43,47,38,27,48,25,24,19,0
c4,음식점,제주고집,제주특별자치도 제주시 서해안로 368-10,2023,28,0,0,0,0,0,0,5,3,8,4,2,6
c4,음식점,제주곰집,제주특별자치도 서귀포시 이어도로 733,2023,79,0,0,0,0,0,10,16,8,15,12,6,12
c4,음식점,제주관덕정분식,제주특별자치도 제주시 관덕로8길 7-9,2023,265,30,18,24,36,34,30,15,22,21,13,9,13
c4,음식점,제주광어씨푸드레스토랑 표선점,제주특별자치도 서귀포시 표선면 표선당포로 7,2023,24,24,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제주광해 애월,제주특별자치도 제주시 애월읍 애월해안로 867 2층,2023,434,56,41,50,42,23,40,46,27,41,35,15,18
c4,음식점,제주국담,제주특별자치도 제주시 신대로12길 17,2023,40,0,0,0,0,1,2,7,8,7,14,0,1
c4,음식점,제주그림카페,제주특별자치도 서귀포시 안덕면 녹차분재로 218 4층,2023,999,123,105,111,109,146,113,66,53,48,49,43,33
c4,음식점,제주기사정식뷔페,제주특별자치도 제주시 공설로 23,2023,252,35,20,34,36,32,37,17,19,7,5,4,6
c4,음식점,제주기와,제주특별자치도 제주시 애월읍 광령남4길 45-1,2023,155,20,19,15,21,23,14,11,9,4,10,4,5
c4,음식점,제주기정떡,제주특별자치도 제주시 애월읍 평화로 2747,2023,688,60,85,62,66,83,77,54,46,51,30,36,38
c4,음식점,제주김만복(만복이네김밥집),제주특별자치도 제주시 오라로 41,2023,5388,450,515,461,538,662,493,507,384,386,375,306,311
c4,음식점,제주다음,제주특별자치도 서귀포시 보목포로 27,2023,271,43,11,29,37,22,27,18,25,21,13,9,16
c4,음식점,제주담,제주특별자치도 제주시 구좌읍 비자림로 1575,2023,136,36,16,26,27,31,0,0,0,0,0,0,0
c4,음식점,제주담한식뷔페 구좌송당,제주특별자치도 제주시 구좌읍 비자림로 1575,2023,179,0,0,0,0,0,18,46,23,31,20,23,18
c4,음식점,제주댕댕스푼,제주특별자치도 제주시 구좌읍 동복로 5,2023,112,0,0,0,0,0,0,0,29,26,22,12,23
c4,음식점,제주댕댕스푼,제주특별자치도 제주시 구좌읍 일주동로 2973,2023,205,30,35,28,23,37,21,31,0,0,0,0,0
c4,음식점,제주도 고기국수 만세국수,제주특별자치도 제주시 연삼로 437,2023,97,0,0,0,0,0,0,40,13,19,15,3,7
c4,음식점,제주도그릴,제주특별자치도 제주시 조천읍 일주동로 817,2023,1,0,0,0,0,1,0,0,0,0,0,0,0
c4,음식점,제주돈카츠 동문카츠,제주특별자치도 제주시 동문로4길 9 지하 1층,2023,46,0,0,0,0,0,0,6,9,8,3,3,17
c4,음식점,제주돌담촌,제주특별자치도 제주시 도남로 134,2023,3,3,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제주돌창고,제주특별자치도 제주시 한경면 조수7길 8,2023,620,56,86,52,65,64,63,47,40,81,26,18,22
c4,음식점,제주돔베고기집,제주특별자치도 제주시 월랑로4길 6,2023,78,0,0,0,0,0,3,37,6,11,13,4,4
c4,음식점,제주돔베막국수,제주특별자치도 제주시 한경면 고산로 35,2023,357,34,46,40,43,48,41,32,19,23,18,9,4
c4,음식점,제주등뼈가,제주특별자치도 제주시 원노형남1길 24,2023,47,0,0,0,0,0,11,4,4,8,6,7,7
c4,음식점,제주디저트카페 공존,제주특별자치도 제주시 정든로6길 12,2023,21,0,0,0,0,0,0,0,0,0,0,0,21
c4,음식점,제주뚝배기,제주특별자치도 서귀포시 성산읍 일출로 255,2023,459,41,38,40,59,58,54,48,28,30,27,19,17
c4,음식점,제주로운청해원,제주특별자치도 서귀포시 성산읍 신양로 101,2023,79,0,0,0,0,3,10,18,8,13,12,12,3
c4,음식점,제주만주,제주특별자치도 제주시 애월읍 일주서로 6707 (신엄리) 1층,2023,315,0,0,0,0,0,0,84,41,49,44,34,63
c4,음식점,제주맛촌본점,제주특별자치도 제주시 서해안로 546,2023,13,13,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제주맥주 양조장,제주특별자치도 제주시 한림읍 금능농공길 62-11,2023,1081,135,111,135,108,119,105,113,67,50,41,51,46
c4,음식점,제주머슴네,제주특별자치도 제주시 한림읍 옹포2길 8,2023,173,23,15,15,22,16,16,18,10,11,15,4,8
c4,음식점,제주명가두루치기,제주특별자치도 서귀포시 태평로 495 (동홍동),2023,473,49,36,56,68,58,45,31,22,32,22,26,28
c4,음식점,제주명품쑥보리빵,제주특별자치도 제주시 우정로 2,2023,493,0,0,0,0,0,22,59,61,79,66,104,102
c4,음식점,제주미담,제주특별자치도 제주시 가령로 19,2023,33,0,0,0,0,0,0,7,5,5,2,6,8
c4,음식점,제주미향,제주특별자치도 서귀포시 천제연로 99,2023,856,88,94,105,102,98,74,44,57,64,58,45,27
c4,음식점,제주베이,제주특별자치도 제주시 연대마을길 26-3,2023,17,0,0,0,0,0,0,0,0,0,0,0,17
c4,음식점,제주베이통갈치구이,제주특별자치도 제주시 연대마을길 26-3,2023,463,83,42,54,51,43,68,31,36,36,13,6,0
c4,음식점,제주복돈,제주특별자치도 제주시 1100로 3164,2023,12,12,0,0,0,0,0,0,0,0,0,0,0
c4,음식점,제주분식,제주특별자치도 제주시 귀아랑길 23,2023,103,16,4,8,11,9,10,6,6,11,12,5,5
c4,음식점,제주브런치카페 공존,제주특별자치도 제주시 정든로6길 12,2023,35,0,0,0,0,0,0,9,4,5,6,11,0
c4,음식점,제주빵집,제주특별자치도 제주시 애월읍 상가목장길 84,2023,112,0,0,0,0,0,18,15,18,17,17,13,14
c4,음식점,제주삼다국수,제주특별자치도 서귀포시 김정문화로 59-1,2023,214,27,18,20,26,17,21,23,17,18,11,12,4
c4,음식점,제주샘주 영농협동조합,제주특별자치도 제주시 애월읍 애원로 283,2023,605,55,34,99,66,50,56,39,22,34,40,69,41
c4,음식점,제주서문수산,제주특별자치도 제주시 서문로4길 13-2,2023,372,37,30,53,48,41,53,25,18,19,25,13,10
c4,음식점,제주선 더블랙,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 제주신화월드 호텔앤리조트 메리어트관 G층,2023,404,44,31,48,51,55,43,28,22,36,20,10,16
c4,음식점,제주선채향,제주특별자치도 서귀포시 안덕면 사계남로84번길 6,2023,81,0,0,0,0,0,3,15,12,11,12,16,12
c4,음식점,제주설심당 본점,제주특별자치도 제주시 서해안로 504,2023,137,15,5,12,10,17,9,18,11,13,15,5,7
c4,음식점,제주소담,제주특별자치도 서귀포시 막숙포로 150,2023,46,0,0,0,0,0,1,10,4,17,7,4,3
c4,음식점,제주순풍해장국노형점,제주특별자치도 제주시 진군남4길 7-8,2023,300,26,28,26,36,33,21,28,10,42,22,17,11
c4,음식점,제주스,제주특별자치도 제주시 동문로 4 1호,2023,189,11,17,11,15,22,22,17,12,21,11,14,16
c4,음식점,제주스럽닭서귀포올레점,제주특별자치도 서귀포시 태평로 396,2023,32,0,0,0,0,0,0,0,5,6,11,5,5
c4,음식점,제주시 새우리,제주특별자치도 제주시 무근성7길 21 (삼도2동),2023,148,21,4,23,11,17,20,13,13,10,6,2,8
c4,음식점,제주시새우리 제주점,제주특별자치도 제주시 무근성7길 24,2023,87,10,6,10,8,9,9,8,8,5,4,4,6
c4,음식점,제주신라호텔 히노데,제주특별자치도 서귀포시 중문관광로72번길 75,2023,267,21,21,43,39,36,33,20,12,18,10,6,8
c4,음식점,제주신화월드 F&B,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,567,59,43,57,54,65,44,38,41,32,43,33,58
c4,음식점,제주신화월드 윤경양식당,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,961,73,94,47,85,73,103,95,68,61,50,104,108
c4,음식점,제주애월해물한상,제주특별자치도 제주시 애월읍 평화로 2369,2023,1283,187,142,147,117,132,114,136,82,51,81,48,46
c4,음식점,제주약수터 본점,제주특별자치도 서귀포시 중앙로 35,2023,115,19,5,10,15,14,9,9,11,10,3,2,8
c4,음식점,제주약수터 올레시장점,제주특별자치도 서귀포시 중앙로48번길 10,2023,200,25,13,23,15,23,22,26,18,10,14,7,4
c4,음식점,제주어멍통갈치,제주특별자치도 제주시 서해안로 372,2023,63,0,0,0,0,0,7,8,7,7,7,18,9
c4,음식점,제주에가면,제주특별자치도 제주시 탑동로 119,2023,99,6,1,6,7,12,11,10,6,6,15,11,8
c4,음식점,제주에인감귤밭,제주특별자치도 서귀포시 호근서호로 20-14,2023,58,0,0,0,0,0,0,0,11,9,19,8,11
c4,음식점,제주여행가야밀면,제주특별자치도 제주시 원노형9길 14,2023,27,0,0,0,0,1,3,5,6,4,3,1,4
c4,음식점,제주영롱가,제주특별자치도 제주시 인다15길 16,2023,46,0,0,0,0,0,0,11,6,9,10,5,5
c4,음식점,제주예찬,제주특별자치도 제주시 1100로 2997,2023,109,0,0,0,0,0,2,23,11,29,17,15,12
c4,음식점,제주오누이,제주특별자치도 제주시 구좌읍 해맞이해안로 972,2023,324,32,32,42,43,37,28,26,27,20,17,12,8
c4,음식점,제주오성,제주특별자치도 서귀포시 중문관광로 27,2023,878,65,78,77,91,110,91,64,61,98,52,48,43
c4,음식점,제주오일장반점 제주신화월드점,제주특별자치도 서귀포시 안덕면 녹차분재로 217,2023,471,60,39,38,55,59,40,41,34,25,16,34,30
c4,음식점,제주올레냉면 제주노형점,제주특별자치도 제주시 광평동로 19,2023,529,84,42,44,47,75,74,47,45,26,16,14,15
c4,음식점,제주올레횟집,제주특별자치도 서귀포시 칠십리로 45,2023,386,47,20,43,42,38,21,27,35,24,33,33,23
c4,음식점,제주와이너리,제주특별자치도 제주시 애월읍 용흥7길 23,2023,657,67,45,55,81,60,54,49,23,36,44,95,48
